file_path;concept_name;pattern;match_type;matched_text;similarity_score
classiq-library/qmc_user_defined.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000
classiq-library/qmc_user_defined.py;/classiq/open_library.functions.grover.grover_operator;Amplitude Amplification;name;my_grover_operator;0.9093
classiq-library/qmc_user_defined.py;/pennylane/pennylane.templates.subroutines.qmc.QuantumMonteCarlo;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Quantum Monte Carlo Integration (QMCI) Monte Carlo integration refers to estimating expectation values of a functio...;0.6780
classiq-library/qpe_for_matrix.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000
classiq-library/qpe_for_matrix.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/qpe_for_matrix.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.7470
classiq-library/qpe_for_matrix.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.7979
classiq-library/qpe_for_matrix.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.6958
classiq-library/hadamard_transform.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/hadamard_transform.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;summary;!/usr/bin/env python coding: utf-8 Hadamard Transform The Hadamard transform function applies an H gate on each qubit of the register inputted to the ...;0.7184
classiq-library/molecule_eigensolver.py;/classiq/open_library.functions.state_preparation.prepare_basis_state;Initialization;name;prepare_basis_state;1.0000
classiq-library/molecule_eigensolver.py;/classiq/open_library.functions.hea.full_hea;Variational Quantum Algorithm (VQA);name;full_hea;1.0000
classiq-library/modular_exp_example.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/modular_exp_example.py;/classiq/open_library.functions.modular_exponentiation.modular_exp;Quantum Arithmetic;name;modular_exp;1.0000
classiq-library/modular_exp_example.py;/classiq/open_library.functions.modular_exponentiation.inplace_c_modular_multiply;Quantum Arithmetic;summary;!/usr/bin/env python coding: utf-8 Modular Exponentiation The `modular_exp` function raises a classical integer `a` to the power of a quantum number `...;0.6608
classiq-library/modular_exp_example.py;/classiq/open_library.functions.modular_exponentiation.inplace_modular_multiply;N/A;summary;!/usr/bin/env python coding: utf-8 Modular Exponentiation The `modular_exp` function raises a classical integer `a` to the power of a quantum number `...;0.6540
classiq-library/modular_exp_example.py;/classiq/open_library.functions.modular_exponentiation.modular_exp;Quantum Arithmetic;summary;!/usr/bin/env python coding: utf-8 Modular Exponentiation The `modular_exp` function raises a classical integer `a` to the power of a quantum number `...;0.7464
classiq-library/time_marching.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;name;qsvt;1.0000
classiq-library/time_marching.py;/pennylane/pennylane.templates.subroutines.qsvt.QSVT;Domain Specific Application;name;qsvt;1.0000
classiq-library/time_marching.py;/classiq/open_library.functions.linear_pauli_rotation.linear_pauli_rotations;Data Encoding;name;linear_pauli_rotations;1.0000
classiq-library/time_marching.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Quantum Singular Value Transformation;name;qsvt_lcu;1.0000
classiq-library/time_marching.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/whitebox_fuzzing.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/whitebox_fuzzing.py;/classiq/open_library.functions.grover.grover_operator;Amplitude Amplification;name;my_grover_operator;0.9093
classiq-library/advection_equation_2nd_place_submission.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/second_quantized_hamiltonian.py;/classiq/open_library.functions.hea.full_hea;Variational Quantum Algorithm (VQA);name;full_hea;1.0000
classiq-library/discrete_log.py;/classiq/open_library.functions.state_preparation.prepare_uniform_trimmed_state;Initialization;name;prepare_uniform_trimmed_state;1.0000
classiq-library/discrete_log.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/discrete_log.py;/classiq/open_library.functions.modular_exponentiation.modular_exp;Quantum Arithmetic;name;modular_exp;1.0000
classiq-library/discrete_log.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;qft;1.0000
classiq-library/discrete_log.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;qft;1.0000
classiq-library/discrete_log.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;qft;1.0000
classiq-library/molecular_energy_curve.py;/classiq/open_library.functions.state_preparation.prepare_basis_state;Initialization;name;prepare_basis_state;1.0000
classiq-library/verify_block_encoding.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Block Encoding Verification This notebook verifies the various block encoding, whose code are given in this directo...;0.6867
classiq-library/verify_block_encoding.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Quantum Singular Value Transformation;summary;!/usr/bin/env python coding: utf-8 Block Encoding Verification This notebook verifies the various block encoding, whose code are given in this directo...;0.6528
classiq-library/qls_chebyshev_lcu.py;/classiq/open_library.functions.grover.reflect_about_zero;Amplitude Amplification;name;reflect_about_zero;1.0000
classiq-library/bernstein_vazirani.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/bernstein_vazirani.py;/classiq/open_library.functions.modular_exponentiation.c_modular_multiply;Quantum Arithmetic;summary;!/usr/bin/env python coding: utf-8 Bernstein-Vazirani Algorithm The Bernstein-Vazirani (BV) algorithm [[1](#BVWiki)], named after Ethan Bernstein and ...;0.6524
classiq-library/classiq_qsvt.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/classiq_qsvt.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;name;my_qsvt_step;0.9091
classiq-library/classiq_qsvt.py;/classiq/open_library.functions.qsvt.projector_controlled_phase;Phase Shift;name;my_projector_controlled_phase;0.9730
classiq-library/classiq_qsvt.py;/classiq/open_library.functions.qsvt.projector_controlled_double_phase;Phase Shift;name;my_projector_controlled_phase;0.9123
classiq-library/classiq_qsvt.py;/classiq/open_library.functions.grover.reflect_about_zero;Amplitude Amplification;name;reflect_about_zero;1.0000
classiq-library/qiskit_qsvt.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Qiskit code for QSVT example This notebook shows how to generate data for the QSVT example using `qiskit` 1.2.4. He...;0.6818
classiq-library/execution_tutorial.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/shor.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000
classiq-library/shor.py;/classiq/open_library.functions.modular_exponentiation.inplace_c_modular_multiply;Quantum Arithmetic;name;inplace_modular_multiply;0.9340
classiq-library/shor.py;/classiq/open_library.functions.modular_exponentiation.inplace_modular_multiply;N/A;name;inplace_modular_multiply;1.0000
classiq-library/rainbow_options_integration_method.py;/classiq/open_library.functions.state_preparation.prepare_exponential_state;Initialization;name;prepare_exponential_state;1.0000
classiq-library/comparator_example.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/comparator_example.py;/qiskit/qiskit.circuit.library.arithmetic.integer_comparator.IntegerComparatorGate;Quantum Arithmetic;summary;!/usr/bin/env python coding: utf-8 Comparators The following comparators are supported: - Equal (denoted as '==') - NotEqual (denoted as '!=') - Great...;0.7171
classiq-library/hamiltonian_simulation_guide.py;/pennylane/pennylane.templates.subroutines.time_evolution.qdrift.QDrift;Hamiltonian Simulation;name;qdrift;1.0000
classiq-library/hamiltonian_simulation_guide.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/simon.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/quantum_counting.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000
classiq-library/quantum_counting.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/quantum_counting.py;/classiq/open_library.functions.grover.phase_oracle;Oracle;name;phase_oracle;1.0000
classiq-library/quantum_counting.py;/classiq/open_library.functions.grover.grover_operator;Amplitude Amplification;name;grover_operator;1.0000
classiq-library/stateprep_guassian_using_qsvt.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Quantum Singular Value Transformation;name;qsvt_lcu;1.0000
classiq-library/stateprep_guassian_using_qsvt.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/stateprep_guassian_using_qsvt.py;/classiq/open_library.functions.grover.reflect_about_zero;Amplitude Amplification;name;reflect_about_zero;1.0000
classiq-library/stateprep_guassian_using_qsvt.py;/classiq/open_library.functions.amplitude_amplification.exact_amplitude_amplification;Amplitude Amplification;name;exact_amplitude_amplification;1.0000
classiq-library/stateprep_guassian_using_qsvt.py;/classiq/open_library.functions.qsvt.gqsp;N/A;summary;!/usr/bin/env python coding: utf-8 Quantum state preparation without coherent arithmetic This notebook implements a quantum state preparation circuit ...;0.6528
classiq-library/extremum_example.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/linear_pauli_rotations.py;/classiq/open_library.functions.linear_pauli_rotation.linear_pauli_rotations;Data Encoding;name;linear_pauli_rotations;1.0000
classiq-library/linear_pauli_rotations.py;/classiq/open_library.functions.linear_pauli_rotation.linear_pauli_rotations;Data Encoding;summary;!/usr/bin/env python coding: utf-8 Linear Pauli Rotations This function performs a rotation on a series of $m$ target qubits, where the rotation angle...;0.7753
classiq-library/linear_pauli_rotations.py;/pennylane/pennylane.templates.subroutines.select_pauli_rot.SelectPauliRot;Circuit Construction Utility;summary;!/usr/bin/env python coding: utf-8 Linear Pauli Rotations This function performs a rotation on a series of $m$ target qubits, where the rotation angle...;0.6587
classiq-library/high_level_modeling_flexible_qpe.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;name;swap_test;1.0000
classiq-library/high_level_modeling_flexible_qpe.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;my_qpe_flexible;0.9355
classiq-library/high_level_modeling_flexible_qpe.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/high_level_modeling_flexible_qpe.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;qft;1.0000
classiq-library/high_level_modeling_flexible_qpe.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;qft;1.0000
classiq-library/high_level_modeling_flexible_qpe.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;qft;1.0000
classiq-library/high_level_modeling_flexible_qpe.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/high_level_modeling_flexible_qpe.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Designing Quantum Algorithms with Second Order Functions: A Flexible QPE Quantum Phase Estimation (QPE) is a fundam...;0.7975
classiq-library/high_level_modeling_flexible_qpe.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Designing Quantum Algorithms with Second Order Functions: A Flexible QPE Quantum Phase Estimation (QPE) is a fundam...;0.7459
classiq-library/discrete_poisson_solver.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000
classiq-library/discrete_poisson_solver.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type1;Basis Change;name;qct_type2;0.9226
classiq-library/discrete_poisson_solver.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;name;qct_type2;0.9476
classiq-library/discrete_poisson_solver.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;name;qct_type2;1.0000
classiq-library/discrete_poisson_solver.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;name;qst_type2;0.9102
classiq-library/discrete_poisson_solver.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2;Basis Change;name;qst_type2;1.0000
classiq-library/discrete_poisson_solver.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/classiq_chemistry_application.py;/classiq/open_library.functions.state_preparation.prepare_basis_state;Initialization;name;prepare_basis_state;1.0000
classiq-library/classiq_chemistry_application.py;/pennylane/pennylane.templates.subroutines.qchem.all_singles_doubles.AllSinglesDoubles;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Classiq Chemistry Application This tutorial presents the functionality of Classiq's Chemistry application module. T...;0.6573
classiq-library/algo_design_QCE_tutorial_part_II.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/qpe_for_unitary_matrix.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000
classiq-library/qpe_for_unitary_matrix.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for a Matrix This notebook demonstrates the capability of Classiq's Synthesis engine to re...;0.7498
classiq-library/qpe_for_unitary_matrix.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for a Matrix This notebook demonstrates the capability of Classiq's Synthesis engine to re...;0.7038
classiq-library/qpe_for_unitary_matrix.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for a Matrix This notebook demonstrates the capability of Classiq's Synthesis engine to re...;0.7074
classiq-library/Qmod_tutorial_part2.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/Qmod_tutorial_part2.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/suzuki_trotter.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/rainbow_options_direct_method.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/synthesis_tutorial.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/vlasov_ampere_qiskit.py;/qiskit/qiskit.circuit.library.data_preparation.state_preparation.StatePreparation;Initialization;name;StatePreparation;1.0000
classiq-library/vlasov_ampere_qiskit.py;/classiq/open_library.functions.qsvt.projector_controlled_phase;Phase Shift;name;apply_projector_controlled_phase;0.9527
classiq-library/3sat_oracles.py;/qiskit/qiskit.circuit.library.phase_oracle.PhaseOracle;Oracle;name;PhaseOracle;1.0000
classiq-library/3sat_oracles.py;/qiskit/qiskit.circuit.library.generalized_gates.permutation.Permutation;Circuit Construction Utility;name;permutation;1.0000
classiq-library/quantum_walks_via_efficient_blockencoding.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/quantum_walks_via_efficient_blockencoding.py;/pennylane/pennylane.templates.subroutines.fable.FABLE;Data Encoding;summary;!/usr/bin/env python coding: utf-8 Quantum walks via efficient block encoding circuits This notebook was developed as part of “**Implementation Challe...;0.7200
classiq-library/qaoa_max_cut.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/qaoa_max_cut.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/superposition.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;my_hadamard_transform;0.9268
classiq-library/superposition.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/quantum_thermal_state_preparation.py;/classiq/open_library.functions.state_preparation.prepare_uniform_trimmed_state;Initialization;name;prepare_uniform_trimmed_state;1.0000
classiq-library/quantum_thermal_state_preparation.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/quantum_thermal_state_preparation.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/quantum_thermal_state_preparation.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;qft;1.0000
classiq-library/quantum_thermal_state_preparation.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;qft;1.0000
classiq-library/quantum_thermal_state_preparation.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;qft;1.0000
classiq-library/quantum_thermal_state_preparation.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/example_exponentiation.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/qpe_for_grover_operator.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/qpe_for_grover_operator.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000
classiq-library/qpe_for_grover_operator.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation on a Grover Operator This notebook demonstrates the capability of Classiq's QPE function, ...;0.7132
classiq-library/qpe_for_grover_operator.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation on a Grover Operator This notebook demonstrates the capability of Classiq's QPE function, ...;0.6959
classiq-library/solving_qlsp_with_aqc.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/quantum_compression_algorithm_for_symmetric_states.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/quantum_compression_algorithm_for_symmetric_states.py;/qiskit/qiskit.circuit.library.generalized_gates.permutation.Permutation;Circuit Construction Utility;summary;!/usr/bin/env python coding: utf-8 Paper implementation challenge - Quantum Compression Algorithm for Symmetric States This notebook is part of the pa...;0.6575
classiq-library/quantum_autocallable_option_pricing.py;/classiq/open_library.functions.state_preparation.prepare_exponential_state;Initialization;name;prepare_exponential_state;1.0000
classiq-library/partial_exponential_state_preparation.py;/classiq/open_library.functions.grover.phase_oracle;Oracle;name;phase_oracle;1.0000
classiq-library/partial_exponential_state_preparation.py;/classiq/open_library.functions.amplitude_amplification.exact_amplitude_amplification;Amplitude Amplification;name;exact_amplitude_amplification;1.0000
classiq-library/partial_exponential_state_preparation.py;/classiq/open_library.functions.state_preparation.prepare_exponential_state;Initialization;name;prepare_exponential_state;1.0000
classiq-library/bpde.py;/classiq/open_library.functions.state_preparation.prepare_basis_state;Initialization;name;prepare_basis_state;1.0000
classiq-library/bpde.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000
classiq-library/prepare_partial_uniform_state.py;/classiq/open_library.functions.state_preparation.prepare_uniform_interval_state;Initialization;name;prepare_uniform_interval_state;1.0000
classiq-library/prepare_partial_uniform_state.py;/classiq/open_library.functions.state_preparation.prepare_uniform_trimmed_state;Initialization;name;prepare_uniform_trimmed_state;1.0000
classiq-library/combi_workshop_Inequality_constriants_PO.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/combi_workshop_Inequality_constriants_PO.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000
classiq-library/qdrift.py;/pennylane/pennylane.templates.subroutines.time_evolution.qdrift.QDrift;Hamiltonian Simulation;name;qdrift;1.0000
classiq-library/prepare_state_and_amplitudes.py;/classiq/open_library.functions.state_preparation.inplace_prepare_sparse_amplitudes;N/A;summary;!/usr/bin/env python coding: utf-8 State Preparation Most quantum applications start with preparing a state in a quantum register. For example, in fin...;0.6808
classiq-library/prepare_state_and_amplitudes.py;/classiq/open_library.functions.state_preparation.prepare_sparse_amplitudes;N/A;summary;!/usr/bin/env python coding: utf-8 State Preparation Most quantum applications start with preparing a state in a quantum register. For example, in fin...;0.6729
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type1;Basis Change;name;qct_qst_type2;0.9813
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;name;qct_qst_type2;1.0000
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;name;qct_qst_type2;0.9476
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2;Basis Change;name;qct_qst_type2;0.9102
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type1;Basis Change;name;qct_type2;0.9226
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;name;qct_type2;0.9476
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;name;qct_type2;1.0000
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type1;Basis Change;name;qct_qst_type1;1.0000
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;name;qct_qst_type1;0.9813
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;name;qct_qst_type1;0.9226
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;name;qst_type2;0.9102
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2;Basis Change;name;qst_type2;1.0000
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type1;Basis Change;summary;!/usr/bin/env python coding: utf-8 Quantum Sine and Cosine Transforms The quantum Sine and Cosine transforms functions are the quantum analog for the ...;0.7535
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;summary;!/usr/bin/env python coding: utf-8 Quantum Sine and Cosine Transforms The quantum Sine and Cosine transforms functions are the quantum analog for the ...;0.7579
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;summary;!/usr/bin/env python coding: utf-8 Quantum Sine and Cosine Transforms The quantum Sine and Cosine transforms functions are the quantum analog for the ...;0.7251
classiq-library/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2;Basis Change;summary;!/usr/bin/env python coding: utf-8 Quantum Sine and Cosine Transforms The quantum Sine and Cosine transforms functions are the quantum analog for the ...;0.7254
classiq-library/qsvt_fixed_point_amplitude_amplification.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;name;qsvt;1.0000
classiq-library/qsvt_fixed_point_amplitude_amplification.py;/pennylane/pennylane.templates.subroutines.qsvt.QSVT;Domain Specific Application;name;qsvt;1.0000
classiq-library/qsvt_fixed_point_amplitude_amplification.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/qsvt_fixed_point_amplitude_amplification.py;/classiq/open_library.functions.amplitude_amplification.amplitude_amplification;Amplitude Amplification;summary;!/usr/bin/env python coding: utf-8 Using QSVT for Fixed-point Amplitude Amplification This demo shows how to use the QSVT framework for search problem...;0.6839
classiq-library/hidden_shift.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/hidden_shift.py;/classiq/open_library.functions.grover.phase_oracle;Oracle;name;phase_oracle;1.0000
classiq-library/hybrid_qnn_for_subset_majority.py;/classiq/open_library.functions.variational.encode_on_bloch;Data Encoding;name;encode_on_bloch;1.0000
classiq-library/hybrid_qnn_for_subset_majority.py;/pennylane/pennylane.templates.layers.cv_neural_net.CVNeuralNetLayers;Quantum Neural Network (QNN);summary;!/usr/bin/env python coding: utf-8 Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in m...;0.6765
classiq-library/prepare_ghz_state.py;/classiq/open_library.functions.state_preparation.prepare_ghz_state;Creating Entanglement;name;prepare_ghz_state;1.0000
classiq-library/gqsp.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000
classiq-library/gqsp.py;/classiq/open_library.functions.qsvt.gqsp;N/A;name;gqsp;1.0000
classiq-library/gqsp.py;/pennylane/pennylane.templates.subroutines.gqsp.GQSP;Basis Change;name;gqsp;1.0000
classiq-library/gqsp.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);summary;"!/usr/bin/env python coding: utf-8 Generalized Quantum Signal Processing (GQSP) <blockquote style=""background:rgba(59,130,246,.08),border-left:6px sol...";0.6552
classiq-library/gqsp.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;"!/usr/bin/env python coding: utf-8 Generalized Quantum Signal Processing (GQSP) <blockquote style=""background:rgba(59,130,246,.08),border-left:6px sol...";0.7371
classiq-library/gqsp.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Quantum Singular Value Transformation;summary;"!/usr/bin/env python coding: utf-8 Generalized Quantum Signal Processing (GQSP) <blockquote style=""background:rgba(59,130,246,.08),border-left:6px sol...";0.7161
classiq-library/gqsp.py;/classiq/open_library.functions.qsvt.gqsp;N/A;summary;"!/usr/bin/env python coding: utf-8 Generalized Quantum Signal Processing (GQSP) <blockquote style=""background:rgba(59,130,246,.08),border-left:6px sol...";0.7933
classiq-library/gqsp.py;/qiskit/qiskit.circuit.library.arithmetic.piecewise_polynomial_pauli_rotations.PiecewisePolynomialPauliRotationsGate;Quantum Arithmetic;summary;"!/usr/bin/env python coding: utf-8 Generalized Quantum Signal Processing (GQSP) <blockquote style=""background:rgba(59,130,246,.08),border-left:6px sol...";0.6545
classiq-library/gqsp.py;/qiskit/qiskit.circuit.library.arithmetic.polynomial_pauli_rotations.PolynomialPauliRotations;Quantum Arithmetic;summary;"!/usr/bin/env python coding: utf-8 Generalized Quantum Signal Processing (GQSP) <blockquote style=""background:rgba(59,130,246,.08),border-left:6px sol...";0.6567
